CUIT_Empresa;Nombre_Empresa;Nro_Documento;Persona;Clave_Referencia;Fecha_Comprobante;Origen;Tipo_Cliente;Importe_Neto
30612929455;LIBERTAD S.A;;;206417;18/02/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;206417;11/01/2011;OLA;Corporativo;585,1
30612929455;LIBERTAD S.A;;;209313;18/02/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;209313;25/01/2011;OLA;Corporativo;486,3
30572968010;ELECTROINGENIERIA S.A.;;;215121;21/02/2011;OLA;Corporativo;3545,3424
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;200183;08/02/2011;OLA;Corporativo;-1247,22
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;200183;20/01/2011;OLA;Corporativo;-719,46
30709881007;CONSTRUCCIONES TERMICAS S.A.;;;212095;08/02/2011;OLA;Corporativo;788
30711238200;GRUPO ELING SA;;;212074;08/02/2011;OLA;Corporativo;1258,7
30572968010;ELECTROINGENIERIA S.A.;;;212315;08/02/2011;OLA;Corporativo;1362,6
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;213156;08/02/2011;OLA;Corporativo;947,61
30572968010;ELECTROINGENIERIA S.A.;;;211380;08/02/2011;OLA;Corporativo;1489,61
30711238200;GRUPO ELING SA;;;212454;08/02/2011;OLA;Corporativo;5150,52
30711238200;GRUPO ELING SA;;;213352;08/02/2011;OLA;Corporativo;1391,48
30612929455;LIBERTAD S.A;;;211297;08/02/2011;OLA;Corporativo;-273,72
30612929455;LIBERTAD S.A;;;211297;31/01/2011;OLA;Corporativo;14786,22
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;212460;08/02/2011;OLA;Corporativo;4046,04
30572968010;ELECTROINGENIERIA S.A.;;;210331;08/02/2011;OLA;Corporativo;2045,65
30710540086;CONSORCIO DE COOPERACIóN;;;211818;08/02/2011;OLA;Corporativo;966,01
30710540086;CONSORCIO DE COOPERACIóN;;;211818;14/02/2011;OLA;Corporativo;0,01
30572968010;ELECTROINGENIERIA S.A.;;;212107;08/02/2011;OLA;Corporativo;1175,83
30711238200;GRUPO ELING SA;;;212057;08/02/2011;OLA;Corporativo;862,99
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;213191;08/02/2011;OLA;Corporativo;934
30572968010;ELECTROINGENIERIA S.A.;;;213094;08/02/2011;OLA;Corporativo;896,7
30572968010;ELECTROINGENIERIA S.A.;;;212231;08/02/2011;OLA;Corporativo;3595,44
30572968010;ELECTROINGENIERIA S.A.;;;213271;08/02/2011;OLA;Corporativo;2431,59
30711238200;GRUPO ELING SA;;;213403;08/02/2011;OLA;Corporativo;822,71
30711238200;GRUPO ELING SA;;;213404;08/02/2011;OLA;Corporativo;822,71
30711238200;GRUPO ELING SA;;;213411;08/02/2011;OLA;Corporativo;757,14
30572968010;ELECTROINGENIERIA S.A.;;;212244;08/02/2011;OLA;Corporativo;418,7
30572968010;ELECTROINGENIERIA S.A.;;;208764;08/02/2011;OLA;Corporativo;255
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;211812;08/02/2011;OLA;Corporativo;788,15
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;211975;08/02/2011;OLA;Corporativo;1032,08
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;212382;08/02/2011;OLA;Corporativo;662,25
30572968010;ELECTROINGENIERIA S.A.;;;212279;08/02/2011;OLA;Corporativo;1440
30711238200;GRUPO ELING SA;;;212343;08/02/2011;OLA;Corporativo;771,4
30572968010;ELECTROINGENIERIA S.A.;;;212343;08/02/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;212291;08/02/2011;OLA;Corporativo;1662,2
30572968010;ELECTROINGENIERIA S.A.;;;211957;08/02/2011;OLA;Corporativo;667,08
30572968010;ELECTROINGENIERIA S.A.;;;212292;08/02/2011;OLA;Corporativo;667,08
30572968010;ELECTROINGENIERIA S.A.;;;212628;08/02/2011;OLA;Corporativo;520,65
30572968010;ELECTROINGENIERIA S.A.;;;212331;08/02/2011;OLA;Corporativo;951,96
30572968010;ELECTROINGENIERIA S.A.;;;212230;08/02/2011;OLA;Corporativo;1246,35
30572968010;ELECTROINGENIERIA S.A.;;;211928;08/02/2011;OLA;Corporativo;1324,16
30710540086;CONSORCIO DE COOPERACIóN;;;212550;08/02/2011;OLA;Corporativo;798,45
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;213179;08/02/2011;OLA;Corporativo;847,21
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;213325;08/02/2011;OLA;Corporativo;2014,54
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;213181;08/02/2011;OLA;Corporativo;662,25
30572968010;ELECTROINGENIERIA S.A.;;;213206;08/02/2011;OLA;Corporativo;520,65
33700845759;GEANT ARGENTINA SA;;;212724;08/02/2011;OLA;Corporativo;1591,46
30710540086;CONSORCIO DE COOPERACIóN;;;212263;08/02/2011;OLA;Corporativo;203,35
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;213262;08/02/2011;OLA;Corporativo;445,95
30572968010;ELECTROINGENIERIA S.A.;;;204841;08/02/2011;OLA;Corporativo;-222,02
30572968010;ELECTROINGENIERIA S.A.;;;204841;10/01/2011;OLA;Corporativo;1912,7
30572968010;ELECTROINGENIERIA S.A.;;;204841;17/01/2011;OLA;Corporativo;222,02
30572968010;ELECTROINGENIERIA S.A.;;;211918;08/02/2011;OLA;Corporativo;0,01
30572968010;ELECTROINGENIERIA S.A.;;;212623;08/02/2011;OLA;Corporativo;0,01
30572968010;ELECTROINGENIERIA S.A.;;;212575;08/02/2011;OLA;Corporativo;11293,11
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;211904;08/02/2011;OLA;Corporativo;12272,93
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;192299;08/02/2011;OLA;Corporativo;0
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;212418;08/02/2011;OLA;Corporativo;404,58
30710540086;CONSORCIO DE COOPERACIóN;;;212965;08/02/2011;OLA;Corporativo;578
30572968010;ELECTROINGENIERIA S.A.;;;211623;08/02/2011;OLA;Corporativo;6656,08
30572968010;ELECTROINGENIERIA S.A.;;;212940;08/02/2011;OLA;Corporativo;3465,26
30572968010;ELECTROINGENIERIA S.A.;;;212383;08/02/2011;OLA;Corporativo;1306,36
30515467668;GESTAMP BAIRES S.A;;;212284;08/02/2011;OLA;Corporativo;898,5364
30572968010;ELECTROINGENIERIA S.A.;;;211884;08/02/2011;OLA;Corporativo;947,13
30572968010;ELECTROINGENIERIA S.A.;;;213233;08/02/2011;OLA;Corporativo;315,7
30999228565;BANCO DE CORDOBA;;;152565;10/02/2011;OLA;Corporativo;0
30572968010;ELECTROINGENIERIA S.A.;;;214631;14/02/2011;OLA;Corporativo;966
30572968010;ELECTROINGENIERIA S.A.;;;214702;14/02/2011;OLA;Corporativo;2464
30711315515;VIALCO SA CN SAPAG SN UTE;;;213997;14/02/2011;OLA;Corporativo;1688
30711344337;VIALNOA SA;;;214381;14/02/2011;OLA;Corporativo;1283,31
30711315515;VIALCO SA CN SAPAG SN UTE;;;214163;14/02/2011;OLA;Corporativo;5
30572968010;ELECTROINGENIERIA S.A.;;;213606;14/02/2011;OLA;Corporativo;966,04
30711238200;GRUPO ELING SA;;;214044;14/02/2011;OLA;Corporativo;121
30612929455;LIBERTAD S.A;;;214499;14/02/2011;OLA;Corporativo;497,15
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;213734;14/02/2011;OLA;Corporativo;921,85
30572968010;ELECTROINGENIERIA S.A.;;;213622;14/02/2011;OLA;Corporativo;1114
30572968010;ELECTROINGENIERIA S.A.;;;213275;14/02/2011;OLA;Corporativo;2149,24
30572968010;ELECTROINGENIERIA S.A.;;;214278;14/02/2011;OLA;Corporativo;1793,4
30572968010;ELECTROINGENIERIA S.A.;;;213716;14/02/2011;OLA;Corporativo;827,39
30572968010;ELECTROINGENIERIA S.A.;;;214282;14/02/2011;OLA;Corporativo;856,42
30711344337;VIALNOA SA;;;214275;14/02/2011;OLA;Corporativo;814,28
30711315515;VIALCO SA CN SAPAG SN UTE;;;213989;14/02/2011;OLA;Corporativo;1072,8
30711315515;VIALCO SA CN SAPAG SN UTE;;;213991;14/02/2011;OLA;Corporativo;592,91
30708526661;BERCLEAN S.A.;;;213970;14/02/2011;OLA;Corporativo;882
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;214800;14/02/2011;OLA;Corporativo;882
30680937636;SYSTEL SA;;;213583;14/02/2011;OLA;Corporativo;877
30710540086;CONSORCIO DE COOPERACIóN;;;214500;14/02/2011;OLA;Corporativo;378,42
30572968010;ELECTROINGENIERIA S.A.;;;212988;14/02/2011;OLA;Corporativo;1503,24
30572968010;ELECTROINGENIERIA S.A.;;;214495;14/02/2011;OLA;Corporativo;2062,4
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;214158;14/02/2011;OLA;Corporativo;978,98
33700845759;GEANT ARGENTINA SA;;;213872;14/02/2011;OLA;Corporativo;947,42
30711238200;GRUPO ELING SA;;;214169;14/02/2011;OLA;Corporativo;862,73
30572968010;ELECTROINGENIERIA S.A.;;;211326;14/02/2011;OLA;Corporativo;520,65
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;201934;14/02/2011;OLA;Corporativo;-388
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;201934;03/01/2011;OLA;Corporativo;566,29
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;214411;14/02/2011;OLA;Corporativo;1031,99
30707505113;STOLLER ARGENTINA SA;;;213712;14/02/2011;OLA;Corporativo;1304,15
30680937636;SYSTEL SA;;;213607;14/02/2011;OLA;Corporativo;748,51
30707505113;STOLLER ARGENTINA SA;;;213766;14/02/2011;OLA;Corporativo;647,41
30711315515;VIALCO SA CN SAPAG SN UTE;;;214357;14/02/2011;OLA;Corporativo;2203,95
30653139507;SECRETARíA GENERAL DE LA GOBER;;;214159;14/02/2011;OLA;Corporativo;1041,2
30572968010;ELECTROINGENIERIA S.A.;;;214249;14/02/2011;OLA;Corporativo;1188,24
30653139507;SECRETARíA GENERAL DE LA GOBER;;;213978;14/02/2011;OLA;Corporativo;854,65
30572968010;ELECTROINGENIERIA S.A.;;;214424;14/02/2011;OLA;Corporativo;404,23
30711344337;VIALNOA SA;;;214239;14/02/2011;OLA;Corporativo;2269,56
30711315515;VIALCO SA CN SAPAG SN UTE;;;214525;14/02/2011;OLA;Corporativo;1242,81
30572968010;ELECTROINGENIERIA S.A.;;;214030;14/02/2011;OLA;Corporativo;1015,09
30572968010;ELECTROINGENIERIA S.A.;;;214853;14/02/2011;OLA;Corporativo;667,27
30572968010;ELECTROINGENIERIA S.A.;;;213787;14/02/2011;OLA;Corporativo;1037,29
30707505113;STOLLER ARGENTINA SA;;;214918;14/02/2011;OLA;Corporativo;3207,48
30572968010;ELECTROINGENIERIA S.A.;;;213356;14/02/2011;OLA;Corporativo;55,02
30572968010;ELECTROINGENIERIA S.A.;;;213865;14/02/2011;OLA;Corporativo;121,31
30572968010;ELECTROINGENIERIA S.A.;;;213774;14/02/2011;OLA;Corporativo;1268,76
30572968010;ELECTROINGENIERIA S.A.;;;214516;14/02/2011;OLA;Corporativo;4787,6
33700845759;GEANT ARGENTINA SA;;;214421;14/02/2011;OLA;Corporativo;28,51
30710540086;CONSORCIO DE COOPERACIóN;;;213864;14/02/2011;OLA;Corporativo;296,68
30572968010;ELECTROINGENIERIA S.A.;;;214234;14/02/2011;OLA;Corporativo;48,34
30572968010;ELECTROINGENIERIA S.A.;;;214171;14/02/2011;OLA;Corporativo;5630,76
30572968010;ELECTROINGENIERIA S.A.;;;213624;14/02/2011;OLA;Corporativo;2050,58
30572968010;ELECTROINGENIERIA S.A.;;;213637;14/02/2011;OLA;Corporativo;2821,78
30572968010;ELECTROINGENIERIA S.A.;;;213416;14/02/2011;OLA;Corporativo;2366,95
30572968010;ELECTROINGENIERIA S.A.;;;213754;14/02/2011;OLA;Corporativo;1247,956
30612929455;LIBERTAD S.A;;;153066;14/02/2011;OLA;Corporativo;0
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;152157;14/02/2011;OLA;Corporativo;0
30708526661;BERCLEAN S.A.;;;214955;14/02/2011;OLA;Corporativo;375,18
30572968010;ELECTROINGENIERIA S.A.;;;214161;14/02/2011;OLA;Corporativo;1718,78
30572968010;ELECTROINGENIERIA S.A.;;;214811;14/02/2011;OLA;Corporativo;2801,28
30707280618;GESTAMP CORDOBA S.A;;;214632;14/02/2011;OLA;Corporativo;1315,72
30707280618;GESTAMP CORDOBA S.A;;;215238;14/02/2011;OLA;Corporativo;898,5364
30707280618;GESTAMP CORDOBA S.A;;;215234;14/02/2011;OLA;Corporativo;853,4904
30572968010;ELECTROINGENIERIA S.A.;;;213996;14/02/2011;OLA;Corporativo;2325,66
30612929455;LIBERTAD S.A;;;214086;15/02/2011;OLA;Corporativo;478
30711238200;GRUPO ELING SA;;;214938;15/02/2011;OLA;Corporativo;520,81
30711238200;GRUPO ELING SA;;;214937;15/02/2011;OLA;Corporativo;863
30612929455;LIBERTAD S.A;;;214191;15/02/2011;OLA;Corporativo;1466,44
30612929455;LIBERTAD S.A;;;213623;15/02/2011;OLA;Corporativo;842,99
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;214164;15/02/2011;OLA;Corporativo;920
30707280618;GESTAMP CORDOBA S.A;;;213708;15/02/2011;OLA;Corporativo;966,02
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;214777;15/02/2011;OLA;Corporativo;934
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;214628;15/02/2011;OLA;Corporativo;847,21
30612929455;LIBERTAD S.A;;;214025;15/02/2011;OLA;Corporativo;971,51
30612929455;LIBERTAD S.A;;;213874;15/02/2011;OLA;Corporativo;971,51
30612929455;LIBERTAD S.A;;;213878;15/02/2011;OLA;Corporativo;2095,04
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;214507;15/02/2011;OLA;Corporativo;767,9
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;214505;15/02/2011;OLA;Corporativo;947,18
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;214809;15/02/2011;OLA;Corporativo;4566,76
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;214799;15/02/2011;OLA;Corporativo;774,84
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;214965;15/02/2011;OLA;Corporativo;986,47
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;214824;15/02/2011;OLA;Corporativo;892,17
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;214826;15/02/2011;OLA;Corporativo;961,77
30572968010;ELECTROINGENIERIA S.A.;;;188396;15/02/2011;OLA;Corporativo;0
30707280618;GESTAMP CORDOBA S.A;;;213728;15/02/2011;OLA;Corporativo;568,9532
30612929455;LIBERTAD S.A;;;211917;16/02/2011;OLA;Corporativo;879,28
30612929455;LIBERTAD S.A;;;214088;16/02/2011;OLA;Corporativo;415,25
33627732789;CAPDEL  S.A.;;;205559;23/02/2011;OLA;Corporativo;-37,86
33627732789;CAPDEL  S.A.;;;205559;03/01/2011;OLA;Corporativo;75,27
30572968010;ELECTROINGENIERIA S.A.;;;169143;24/02/2011;OLA;Corporativo;-359
33627732789;CAPDEL  S.A.;;;218395;28/02/2011;OLA;Corporativo;896,38
30711315515;VIALCO SA CN SAPAG SN UTE;;;218545;28/02/2011;OLA;Corporativo;1768,98
30612929455;LIBERTAD S.A;;;218017;28/02/2011;OLA;Corporativo;822
30612929455;LIBERTAD S.A;;;217346;28/02/2011;OLA;Corporativo;7173,44
30709881007;CONSTRUCCIONES TERMICAS S.A.;;;217053;28/02/2011;OLA;Corporativo;6
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;217778;28/02/2011;OLA;Corporativo;796
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;216999;28/02/2011;OLA;Corporativo;1173
30711315515;VIALCO SA CN SAPAG SN UTE;;;217577;28/02/2011;OLA;Corporativo;1155,22
30680937636;SYSTEL SA;;;218198;28/02/2011;OLA;Corporativo;1592
30711315515;VIALCO SA CN SAPAG SN UTE;;;218085;28/02/2011;OLA;Corporativo;1206,74
33700845759;GEANT ARGENTINA SA;;;217435;28/02/2011;OLA;Corporativo;984,3
30707280618;GESTAMP CORDOBA S.A;;;217163;28/02/2011;OLA;Corporativo;966,01
30612929455;LIBERTAD S.A;;;217355;28/02/2011;OLA;Corporativo;984,3
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;217171;28/02/2011;OLA;Corporativo;1242,73
30707280618;GESTAMP CORDOBA S.A;;;217982;28/02/2011;OLA;Corporativo;493
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;217166;28/02/2011;OLA;Corporativo;1188,13
30711344337;VIALNOA SA;;;217246;28/02/2011;OLA;Corporativo;1584,59
30711315515;VIALCO SA CN SAPAG SN UTE;;;217330;28/02/2011;OLA;Corporativo;523,76
30711315515;VIALCO SA CN SAPAG SN UTE;;;218086;28/02/2011;OLA;Corporativo;667,27
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;217321;28/02/2011;OLA;Corporativo;1241,13
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;217137;28/02/2011;OLA;Corporativo;680,29
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;217985;28/02/2011;OLA;Corporativo;3694,33
30612929455;LIBERTAD S.A;;;217036;28/02/2011;OLA;Corporativo;1044,75
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;217545;28/02/2011;OLA;Corporativo;1124,01
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;217935;28/02/2011;OLA;Corporativo;998
33700845759;GEANT ARGENTINA SA;;;217372;28/02/2011;OLA;Corporativo;830,8
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;218024;28/02/2011;OLA;Corporativo;1115,84
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;216510;28/02/2011;OLA;Corporativo;871,26
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;217965;28/02/2011;OLA;Corporativo;880,67
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;216190;28/02/2011;OLA;Corporativo;0
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;218225;28/02/2011;OLA;Corporativo;88,49
30612929455;LIBERTAD S.A;;;217954;28/02/2011;OLA;Corporativo;21190,58
30711238200;GRUPO ELING SA;;;216511;28/02/2011;OLA;Corporativo;2796,37
30572968010;ELECTROINGENIERIA S.A.;;;216512;28/02/2011;OLA;Corporativo;2650,54
30705083149;GESTAMP ARGENTINA S.A;;;199439;28/02/2011;OLA;Corporativo;0
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;217800;28/02/2011;OLA;Corporativo;489,64
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;217629;28/02/2011;OLA;Corporativo;809,16
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;217798;28/02/2011;OLA;Corporativo;245,29
30710540086;CONSORCIO DE COOPERACIóN;;;217366;28/02/2011;OLA;Corporativo;817,32
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;218245;28/02/2011;OLA;Corporativo;1250
30678221976;FABRICA ARGENTINA DE AVIONES BRIG SAN MARTIN SA;;;215737;28/02/2011;OLA;Corporativo;170
30698477411;ALLUS BPO;;;215407;28/02/2011;OLA;Corporativo;2106,243
30709099465;MEDITERRANEA TECNOLOGICA S.A;;;218135;28/02/2011;OLA;Corporativo;1402,68
30612929455;LIBERTAD S.A;;;150592;07/02/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;192941;07/02/2011;OLA;Corporativo;18,25
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;212198;07/02/2011;OLA;Corporativo;2283,36
30711315515;VIALCO SA CN SAPAG SN UTE;;;208588;07/02/2011;OLA;Corporativo;1274
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;213319;07/02/2011;OLA;Corporativo;1494
30612929455;LIBERTAD S.A;;;206850;07/02/2011;OLA;Corporativo;19202
30711315515;VIALCO SA CN SAPAG SN UTE;;;212858;07/02/2011;OLA;Corporativo;541,4
30707550046;POWER CONSULTANT SA;;;211934;07/02/2011;OLA;Corporativo;877
30707280618;GESTAMP CORDOBA S.A;;;212554;07/02/2011;OLA;Corporativo;966,03
30612929455;LIBERTAD S.A;;;212205;07/02/2011;OLA;Corporativo;426,5
30519437968;CONFEDERACION FARMACEUTICA ARGENTINA;;;212956;07/02/2011;OLA;Corporativo;1230
30711315515;VIALCO SA CN SAPAG SN UTE;;;212432;07/02/2011;OLA;Corporativo;1243,6
30711315515;VIALCO SA CN SAPAG SN UTE;;;211790;07/02/2011;OLA;Corporativo;871,7
30711315515;VIALCO SA CN SAPAG SN UTE;;;212187;07/02/2011;OLA;Corporativo;1095,45
30711315515;VIALCO SA CN SAPAG SN UTE;;;212191;07/02/2011;OLA;Corporativo;1180,68
33662077009;MWM INTERNATIONAL MOTORES S.A.;;;212229;07/02/2011;OLA;Corporativo;404,23
30711315515;VIALCO SA CN SAPAG SN UTE;;;210005;07/02/2011;OLA;Corporativo;5
30612929455;LIBERTAD S.A;;;211545;07/02/2011;OLA;Corporativo;7248,63
30612929455;LIBERTAD S.A;;;211584;07/02/2011;OLA;Corporativo;15078,9
30612929455;LIBERTAD S.A;;;211202;07/02/2011;OLA;Corporativo;6252,79
30707981497;GUBA SA;;;183518;07/02/2011;OLA;Corporativo;0
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;186770;07/02/2011;OLA;Corporativo;0
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;186768;07/02/2011;OLA;Corporativo;0
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;186769;07/02/2011;OLA;Corporativo;0
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;186778;07/02/2011;OLA;Corporativo;0
30544611905;FUNDACION UNIVERSIDAD DE BELGRANO DR AVELINO PORTO;;;186779;07/02/2011;OLA;Corporativo;0
30711344337;VIALNOA SA;;;192409;07/02/2011;OLA;Corporativo;0
30612929455;LIBERTAD S.A;;;212197;07/02/2011;OLA;Corporativo;949
30707280618;GESTAMP CORDOBA S.A;;;211503;07/02/2011;OLA;Corporativo;1315,72
30707280618;GESTAMP CORDOBA S.A;;;212735;07/02/2011;OLA;Corporativo;1315,74
30612929455;LIBERTAD S.A;;;216934;22/02/2011;OLA;Corporativo;957,6
30612929455;LIBERTAD S.A;;;216931;22/02/2011;OLA;Corporativo;486,3
30572968010;ELECTROINGENIERIA S.A.;;;213525;22/02/2011;OLA;Corporativo;4271,4112
33627732789;CAPDEL  S.A.;;;182049;22/02/2011;OLA;Corporativo;-1032,47
30501077131;CAFES LA VIRGINIA S.A.;;;161246;01/02/2011;OLA;Corporativo;0
30692432661;NUEVO BANCO DE SANTA FE SA;;;203693;01/02/2011;OLA;Corporativo;396,45
30501077131;CAFES LA VIRGINIA S.A.;;;194898;02/02/2011;OLA;Corporativo;0
30501077131;CAFES LA VIRGINIA S.A.;;;194898;03/02/2011;OLA;Corporativo;0
30615368292;SIDERSA  SA;;;215927;21/02/2011;OLA;Corporativo;943,66
20060706744;BOMBONERIA ROYAL;;;216110;21/02/2011;OLA;Corporativo;336,83
30583783519;TIO TOM SA;;;215973;21/02/2011;OLA;Corporativo;721,82
30503348728;PALADINI SA;;;215910;21/02/2011;OLA;Corporativo;361,35
20060706744;BOMBONERIA ROYAL;;;215401;21/02/2011;OLA;Corporativo;336,47
30708728817;MACO LITORAL SA;;;215264;21/02/2011;OLA;Corporativo;780,69
30707473866;CLIBA;;;215211;21/02/2011;OLA;Corporativo;780,69
30657559349;SOS S.A.;;;215615;21/02/2011;OLA;Corporativo;780,69
30642709999;JULERIAQUE S.A;;;215662;21/02/2011;OLA;Corporativo;315,74
30503348728;PALADINI SA;;;215657;21/02/2011;OLA;Corporativo;1696,05
30708728817;MACO LITORAL SA;;;215780;21/02/2011;OLA;Corporativo;390,35
30501601213;SUC. DE ALFREDO WILLINER S.A;;;214431;21/02/2011;OLA;Corporativo;431,51
30615368292;SIDERSA  SA;;;207296;21/02/2011;OLA;Corporativo;1274,2
30522228210;LABORATORIO WIENER;;;216586;21/02/2011;OLA;Corporativo;1411,76
30615368292;SIDERSA  SA;;;210286;21/02/2011;OLA;Corporativo;-1832
30615368292;SIDERSA  SA;;;210286;14/02/2011;OLA;Corporativo;3737,28
30503348728;PALADINI SA;;;214982;21/02/2011;OLA;Corporativo;1887,32
30503348728;PALADINI SA;;;215741;21/02/2011;OLA;Corporativo;1889,22
30561703317;ACCESANIGA;;;208253;21/02/2011;OLA;Corporativo;-913,71
30561703317;ACCESANIGA;;;208253;25/01/2011;OLA;Corporativo;1864,28
30501601213;SUC. DE ALFREDO WILLINER S.A;;;215206;21/02/2011;OLA;Corporativo;308,96
30501077131;CAFES LA VIRGINIA S.A.;;;185101;21/02/2011;OLA;Corporativo;-162,5
30676870403;PAGODA;;;206447;21/02/2011;OLA;Corporativo;264,4664
30708982608;SOL LINEAS AEREAS;;;212434;21/02/2011;OLA;Corporativo;1115,68
30708982608;SOL LINEAS AEREAS;;;215411;21/02/2011;OLA;Corporativo;1983,48
30708982608;SOL LINEAS AEREAS;;;212387;21/02/2011;OLA;Corporativo;1764,48
30708982608;SOL LINEAS AEREAS;;;215418;21/02/2011;OLA;Corporativo;3479,35
30708982608;SOL LINEAS AEREAS;;;215395;21/02/2011;OLA;Corporativo;3099,18
30708982608;SOL LINEAS AEREAS;;;215317;21/02/2011;OLA;Corporativo;1462,8
30708982608;SOL LINEAS AEREAS;;;215276;21/02/2011;OLA;Corporativo;1190,1
30708982608;SOL LINEAS AEREAS;;;215269;21/02/2011;OLA;Corporativo;1446,3
30708982608;SOL LINEAS AEREAS;;;215253;21/02/2011;OLA;Corporativo;1297,52
30708982608;SOL LINEAS AEREAS;;;215245;21/02/2011;OLA;Corporativo;1363,67
30501077131;CAFES LA VIRGINIA S.A.;;;215872;21/02/2011;OLA;Corporativo;1095,1632
30708363479;MAQUILAR;;;216020;21/02/2011;OLA;Corporativo;320,01
30522228210;LABORATORIO WIENER;;;209236;08/02/2011;OLA;Corporativo;-705,88
30522228210;LABORATORIO WIENER;;;209236;25/01/2011;OLA;Corporativo;2823,52
30501601213;SUC. DE ALFREDO WILLINER S.A;;;211293;08/02/2011;OLA;Corporativo;740,69
30503348728;PALADINI SA;;;211643;08/02/2011;OLA;Corporativo;602,84
30642709999;JULERIAQUE S.A;;;212334;08/02/2011;OLA;Corporativo;673,6
30559079983;RODAMIENTOS SEVERINO SRL;;;210707;08/02/2011;OLA;Corporativo;743,4
30698255141;DROGUERIA ROSFAR;;;211832;08/02/2011;OLA;Corporativo;7511,92
30578587515;MICROPACK;;;211805;08/02/2011;OLA;Corporativo;1298,84
